"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-05",99.21574,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-06",99.38851,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-07",99.58985,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-08",99.85924,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-09",100.1676,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-10",100.4591,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-11",100.6755,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8187,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-01",100.8954,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-02",100.9023,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-03",100.8037,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6313,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-05",100.4652,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-06",100.2737,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-07",100.0894,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-08",99.93335,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-09",99.78414,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-10",99.66979,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-11",99.5164,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1995-12",99.28403,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-01",99.00201,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-02",98.72232,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-03",98.51184,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-04",98.41016,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-05",98.37177,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-06",98.37849,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-07",98.46705,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-08",98.58299,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-09",98.70664,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-10",98.81228,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-11",98.89479,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1996-12",99.02493,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-01",99.22389,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.41907,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.58842,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.7263,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.83504,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.991,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.1714,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.3237,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.4427,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.5046,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.5723,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.6809,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.78,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-02",100.851,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-03",100.9148,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-04",100.8971,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-05",100.8211,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-06",100.7189,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-07",100.5784,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-08",100.3806,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-09",100.112,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-10",99.81219,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-11",99.58426,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.40154,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.22803,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-02",99.08311,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-03",99.00042,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-04",98.97964,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-05",99.00477,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-06",99.07562,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.17203,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.30097,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-09",99.43238,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-10",99.57409,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-11",99.74773,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1999-12",99.94358,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.1402,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.3658,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.5666,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.724,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.8365,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-06",100.8807,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.9231,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.9699,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.9878,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-10",100.9869,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-11",100.9271,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2000-12",100.8159,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-01",100.682,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-02",100.4828,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.2279,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.96317,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.73609,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.51722,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-07",99.3198,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.04314,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.71293,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.44665,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.33319,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.35565,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.44047,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.62807,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.83788,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-04",99.01328,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.1158,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.12133,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.06789,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.02857,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.04703,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.08015,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.06546,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2002-12",98.99534,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-01",98.9746,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.99016,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.96394,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.93055,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.88096,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.86036,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.8997,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.0792,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.31731,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.50239,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.60877,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2003-12",99.65117,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.72849,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-02",99.79904,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-03",99.88221,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-04",99.99865,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.0764,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.1348,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.2069,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2811,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.3469,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.3636,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.334,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.2989,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.2371,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.1013,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-03",99.94374,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-04",99.83756,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.78766,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-06",99.79382,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.84701,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.92321,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0268,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1144,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.1737,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.2858,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.47,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.6782,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.9011,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.1208,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.2808,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.3993,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.4735,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.554,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.6921,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.8383,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.9504,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.9874,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.9687,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.9368,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.9446,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.9688,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.0091,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.022,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.9545,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.8393,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.7011,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.5753,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.4957,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.4381,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.3894,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.3832,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.3662,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-04",101.2799,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.1523,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.9268,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.6223,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-08",100.2254,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.68433,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.91897,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-11",98.04046,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2008-12",97.29005,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.80167,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.4831,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.33265,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.33926,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.4612,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.69466,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.01611,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.39571,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.74407,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.10148,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.43969,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.77673,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.1284,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.50393,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.88689,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.2675,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.6031,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.8988,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.1512,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-08",101.3526,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.5505,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-10",101.7851,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.0528,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2010-12",102.2859,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-01",102.4285,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-02",102.5251,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-03",102.5247,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-04",102.4415,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-05",102.291,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-06",102.0657,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.7677,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.4303,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-09",101.1475,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.9824,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.9597,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2011-12",101.0277,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-01",101.0912,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-02",101.0614,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.9004,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.6718,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.3692,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0484,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.72211,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.46604,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.29465,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.25621,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.41096,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.61211,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.78026,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.87399,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.8719,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.82918,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.82596,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.9135,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.0745,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3286,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5824,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8043,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.9317,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.9712,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.9783,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9752,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.9755,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9448,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9182,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8597,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7956,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6798,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.566,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4969,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4907,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5014,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5336,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5773,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6405,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6623,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6645,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6654,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6773,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.674,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.6857,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.663,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.6153,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5372,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4344,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3484,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3302,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.3767,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4591,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.5408,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6026,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6572,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.7736,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.883,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9516,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.033,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.1023,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.1901,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.3121,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.4682,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6273,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.7964,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.9478,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0749,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-09",102.2131,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.3442,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.4302,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.4863,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.473,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-02",102.3583,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-03",102.2275,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-04",102.1621,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-05",102.1234,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-06",102.0822,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-07",102.0154,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9567,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8607,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.7143,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5473,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.343,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.1509,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-01",99.82442,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-02",99.63731,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-03",99.51562,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-04",99.50999,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-05",99.5806,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-06",99.63757,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-07",99.69106,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-08",99.78277,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-09",99.88594,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-10",99.92981,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-11",99.89395,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1985-12",99.78768,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.69746,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-02",99.6725,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-03",99.67551,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-04",99.68901,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-05",99.73553,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-06",99.78281,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-07",99.8135,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-08",99.82426,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-09",99.79513,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-10",99.73685,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-11",99.68514,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.63118,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.56165,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-02",99.53604,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-03",99.58178,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-04",99.65022,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-05",99.73356,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-06",99.80795,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-07",99.88963,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.007,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.119,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.1718,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.1614,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1987-12",100.1502,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-01",100.1963,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-02",100.2951,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.4026,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.5224,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.6569,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-06",100.7912,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-07",100.8873,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-08",100.9814,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.0999,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-10",101.2117,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-11",101.2603,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1988-12",101.2851,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-01",101.3141,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-02",101.3397,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-03",101.3353,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-04",101.3353,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-05",101.3573,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-06",101.3675,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-07",101.3289,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-08",101.2484,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-09",101.1694,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-10",101.1362,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-11",101.1332,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1989-12",101.1186,
"EA19","BCI","AMPLITUD","LTRENDIDX","M","1990-01",101.0966,
