"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.3772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.17729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.9019,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.76191,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.74607,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.82001,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.90665,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.93022,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.94189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.0372,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.1086,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.11568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.14348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.19495,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.28112,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.49927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.60483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.6541,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.71004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.81653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.95426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.95784,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.83794,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.64808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.4629,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.34405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.39558,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.50542,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.58874,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.64311,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.55912,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.51412,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.49017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.40151,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.41345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.55923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.72808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.87328,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.99656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.0973,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.2498,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.3961,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5359,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.7216,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.9369,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.0256,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.063,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.082,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.1617,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.2197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.1919,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.1751,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.2188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.2827,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.3353,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.2775,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8241,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6513,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5121,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.3445,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.95124,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.79042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.57,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.37623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.15992,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.95379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.01804,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.13837,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.12785,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.07213,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.99798,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.92902,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.86549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.85329,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.03561,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.29962,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.47146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.65376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.86507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.0463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.1794,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.3779,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.5528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.6506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.5962,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.4313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.18,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0532,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1134,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1558,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1593,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1601,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1178,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.0806,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2037,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.326,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.3551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2976,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1593,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0029,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.79166,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.3329,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.84355,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.4771,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.29401,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.14469,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.08843,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.15353,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.21667,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.27983,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.20665,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.22533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.44759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.60224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.68569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.5832,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.29208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.13027,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.0487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.94633,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.09377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.36297,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.52785,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.51405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.46994,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.59167,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.86071,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.27587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.71402,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0338,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2508,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.4417,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.5628,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5776,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.6069,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5299,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4164,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.3797,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3541,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3448,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3778,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.458,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.4962,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5827,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6775,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.7855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.7937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.8145,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7574,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.591,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.388,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.2321,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1974,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.2441,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.3362,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.3595,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.442,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.636,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8355,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9475,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.0634,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.1427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1361,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0697,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1114,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.2182,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.274,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.2659,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2641,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2407,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.2493,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2352,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.216,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.2012,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.1643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.1168,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.1134,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.0432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.9257,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.7361,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.5153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2293,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.87175,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.5743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.6657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.7245,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.8072,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.48,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.1569,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.8471,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.5615,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.2961,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.0524,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",99.8376,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.64325,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.47022,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.33388,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.24756,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.24093,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.32823,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.39695,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.27884,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.83958,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.25526,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.75573,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.51308,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.44524,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.45419,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.48933,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.53413,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.59718,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.69363,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.80849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.92268,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",98.02087,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.0999,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.15327,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.17494,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.18866,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.22417,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.30145,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.39304,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.46865,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.52529,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.63345,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.9181,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.48813,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.1893,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.8259,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.2506,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.52,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",101.6857,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",101.7422,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.6772,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.4156,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8852,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.2788,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.8578,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.83224,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.055,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.3586,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.6437,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.8871,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.0819,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.2196,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.3216,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.3964,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.4326,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.4197,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3219,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.1007,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.8227,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.5656,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.3795,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.2292,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.0659,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.86509,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.67568,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.58711,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.68455,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.90343,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.1729,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.4377,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.6299,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.6452,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.393,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.0228,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.7197,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.61905,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.65324,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.73615,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.81284,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.86035,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",99.8607,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",99.8028,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.7317,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.70634,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.77046,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.87782,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",99.96355,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.9723,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.90795,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.76045,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.50574,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.18884,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",98.85207,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.52566,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.23803,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.03622,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.96745,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.97499,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",98.00093,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.01283,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",98.01189,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",98.01073,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.02402,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.05939,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.12717,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.2281,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.30859,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.28638,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.09657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.84032,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.6508,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.62563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.69244,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.76395,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.80106,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-01",97.87113,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.09924,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.58627,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.16924,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.62803,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-06",99.79629,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-07",99.7966,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-08",99.78601,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-09",99.86958,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.0248,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-11",100.2047,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-12",100.3695,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-01",100.4936,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-02",100.5425,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-03",100.4907,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-04",100.4157,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.42,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.5774,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.7993,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.9635,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-09",100.9774,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-10",100.8994,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-11",100.8056,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1984-12",100.7469,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-01",100.7234,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-02",100.7298,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.766,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.8178,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-05",100.8754,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.9366,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-07",101.0043,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-08",101.0891,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-09",101.2046,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-10",101.3468,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-11",101.5155,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1985-12",101.7094,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.8953,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1986-02",102.0197,
